district_name,block_name,typeofsupport,broad_category,categoryofsupport,Beneficiary_Count
MAHASAMUND,BASNA,Chick Guard,Nature-Based Solutions / Bio-Economy,Infrastructure,42
MAHASAMUND,BASNA,Compost Pit,Nature-Based Solutions / Bio-Economy,Infrastructure,43
MAHASAMUND,BASNA,Crop Insurance,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,42
MAHASAMUND,BASNA,Day Old Chicks,Nature-Based Solutions / Bio-Economy,Inputs,33
MAHASAMUND,BASNA,Deworming Medicines,Nature-Based Solutions / Bio-Economy,Inputs,18
MAHASAMUND,BASNA,Drainage of Chaur or Waterlogged Land,Nature-Based Solutions / Bio-Economy,Infrastructure,16
MAHASAMUND,BASNA,Drip Irrigation,Nature-Based Solutions / Bio-Economy,Infrastructure,9
MAHASAMUND,BASNA,Dug Well,Nature-Based Solutions / Bio-Economy,Infrastructure,48
MAHASAMUND,BASNA,Dye House,Circular Economy,Infrastructure,5
MAHASAMUND,BASNA,FYM,Nature-Based Solutions / Bio-Economy,Inputs,18
MAHASAMUND,BASNA,Fairs / Exhibition,Nature-Based Solutions / Bio-Economy,Marketing Support,3
MAHASAMUND,BASNA,Farm pond on Individual Land,Nature-Based Solutions / Bio-Economy,Infrastructure,3
MAHASAMUND,BASNA,Feed Supplements,Nature-Based Solutions / Bio-Economy,Inputs,48
MAHASAMUND,BASNA,Fencing,Nature-Based Solutions / Bio-Economy,Infrastructure,36
MAHASAMUND,BASNA,Fencing,Nature-Based Solutions / Bio-Economy,Inputs,54
MAHASAMUND,BASNA,Fencing Material,Nature-Based Solutions / Bio-Economy,Infrastructure,18
MAHASAMUND,BASNA,Fertilizers,Nature-Based Solutions / Bio-Economy,Inputs,1089
MAHASAMUND,BASNA,Financial Assistance,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,42
MAHASAMUND,BASNA,"Financial Planning & Advisory, Insurance",Circular Economy,Training,6
MAHASAMUND,BASNA,Fingerlings,Nature-Based Solutions / Bio-Economy,Inputs,3
MAHASAMUND,BASNA,Food Processing Unit Set-up for SHGs,Circular Economy,Infrastructure,6
MAHASAMUND,BASNA,Food Safety Training and Certification (FOTSAC),Circular Economy,Training,13
MAHASAMUND,BASNA,Foot Pump,Nature-Based Solutions / Bio-Economy,Equipment,6
MAHASAMUND,BASNA,General Awareness Training,Nature-Based Solutions / Bio-Economy,Training,4
MAHASAMUND,BASNA,General Training,Circular Economy,Training,3
MAHASAMUND,BASNA,Goat-Feeder,Nature-Based Solutions / Bio-Economy,Equipment,31
MAHASAMUND,BASNA,Goat-Shed / Shelter,Nature-Based Solutions / Bio-Economy,Infrastructure,120
MAHASAMUND,BASNA,Godown,Circular Economy,Infrastructure,6
MAHASAMUND,BASNA,Green House,Nature-Based Solutions / Bio-Economy,Infrastructure,6
MAHASAMUND,BASNA,Green House (Including Shade Net),Nature-Based Solutions / Bio-Economy,Infrastructure,3
MAHASAMUND,BASNA,Grinding Machine,Nature-Based Solutions / Bio-Economy,Equipment,9
MAHASAMUND,BASNA,Group Insurance - Tribal Department,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,3
MAHASAMUND,BASNA,Hatchery,Nature-Based Solutions / Bio-Economy,Infrastructure,3
MAHASAMUND,BASNA,Horticulture-Medicinal Plants-Exposure Visit,Nature-Based Solutions / Bio-Economy,Training,3
MAHASAMUND,BASNA,Horticulture-Medicinal Plants-Skill Training,Nature-Based Solutions / Bio-Economy,Training,3
MAHASAMUND,BASNA,Hut/Room for Mushroom Production,Nature-Based Solutions / Bio-Economy,Infrastructure,9
MAHASAMUND,BASNA,Improved Package of Practice for Crops,Nature-Based Solutions / Bio-Economy,Training,180
MAHASAMUND,BASNA,Infrastructure for Azolla Cultivation,Nature-Based Solutions / Bio-Economy,Infrastructure,27
MAHASAMUND,BASNA,Infrastructure for Spawn Making Unit,Nature-Based Solutions / Bio-Economy,Infrastructure,3
MAHASAMUND,BASNA,Insect Trap,Nature-Based Solutions / Bio-Economy,Inputs,148
MAHASAMUND,BASNA,Insurance,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,47
MAHASAMUND,BASNA,Integrated Pack House,Circular Economy,Infrastructure,12
MAHASAMUND,BASNA,Kitchen Garden,Nature-Based Solutions / Bio-Economy,Training,12
MAHASAMUND,BASNA,Livestock Rearing-Technical Training,Nature-Based Solutions / Bio-Economy,Training,26
MAHASAMUND,BASNA,Machinery & Equipments for Mushroom Production,Nature-Based Solutions / Bio-Economy,Equipment,5
MAHASAMUND,BASNA,Maize Sheller,Nature-Based Solutions / Bio-Economy,Equipment,9
MAHASAMUND,BASNA,Manure,Nature-Based Solutions / Bio-Economy,Inputs,3
MAHASAMUND,BASNA,Manure/ Fertiliser,Nature-Based Solutions / Bio-Economy,Inputs,3
MAHASAMUND,BASNA,Market Linkage,Nature-Based Solutions / Bio-Economy,Marketing Support,6
MAHASAMUND,BASNA,Market Shed,Circular Economy,Infrastructure,9
MAHASAMUND,BASNA,Medicinal Plant Cultivation,Nature-Based Solutions / Bio-Economy,Training,6
MAHASAMUND,BASNA,Medicines,Nature-Based Solutions / Bio-Economy,Inputs,23
MAHASAMUND,BASNA,Milk Containers,Nature-Based Solutions / Bio-Economy,Equipment,3
MAHASAMUND,BASNA,Mudra Loan,Circular Economy,Loan / Insurance / Subsidy,3
MAHASAMUND,BASNA,Mushroom Cultivation Subsidy,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,8
MAHASAMUND,BASNA,Mushroom Spawn,Nature-Based Solutions / Bio-Economy,Inputs,17
MAHASAMUND,BASNA,Mushroom cultivation,Nature-Based Solutions / Bio-Economy,Training,187
MAHASAMUND,BASNA,NTFP Enterprises Support,Nature-Based Solutions / Bio-Economy,Infrastructure,12
MAHASAMUND,BASNA,Nadep Compost,Nature-Based Solutions / Bio-Economy,Infrastructure,6
MAHASAMUND,BASNA,Nadep Pit,Nature-Based Solutions / Bio-Economy,Inputs,6
MAHASAMUND,BASNA,Open Irrigation Wells,Nature-Based Solutions / Bio-Economy,Infrastructure,18
MAHASAMUND,BASNA,Organic Farming,Nature-Based Solutions / Bio-Economy,Training,3
MAHASAMUND,BASNA,Organic Manure,Nature-Based Solutions / Bio-Economy,Inputs,166
MAHASAMUND,BASNA,Packaging Equipment,Nature-Based Solutions / Bio-Economy,Equipment,19
MAHASAMUND,BASNA,Packaging Machine - Spices / Coffee /Rubber / Tea,Circular Economy,Equipment,3
MAHASAMUND,BASNA,Packaging Material,Nature-Based Solutions / Bio-Economy,Inputs,3
MAHASAMUND,BASNA,Paddy Transplanter,Nature-Based Solutions / Bio-Economy,Equipment,38
MAHASAMUND,BASNA,Paddy-Nursery Training,Nature-Based Solutions / Bio-Economy,Training,3
MAHASAMUND,BASNA,Paddy/ Wheat Straw,Nature-Based Solutions / Bio-Economy,Inputs,6
MAHASAMUND,BASNA,Peripheral / Farm / Field Bund,Nature-Based Solutions / Bio-Economy,Infrastructure,8
MAHASAMUND,BASNA,Pest Management,Nature-Based Solutions / Bio-Economy,Training,6
MAHASAMUND,BASNA,Pipe Line for Irrigation,Nature-Based Solutions / Bio-Economy,Infrastructure,15
MAHASAMUND,BASNA,Plantation,Nature-Based Solutions / Bio-Economy,Infrastructure,10
MAHASAMUND,BASNA,Polythene Sheets - Spices / Coffee /Rubber / Tea,Circular Economy,Equipment,6
MAHASAMUND,BASNA,Poultry Shed / Shelter,Nature-Based Solutions / Bio-Economy,Infrastructure,49
MAHASAMUND,BASNA,Power Tiller,Nature-Based Solutions / Bio-Economy,Equipment,9
MAHASAMUND,BASNA,Promotion of Cooperative,Nature-Based Solutions / Bio-Economy,Other Services,3
MAHASAMUND,BASNA,Pump House,Nature-Based Solutions / Bio-Economy,Infrastructure,3
MAHASAMUND,BASNA,Pump Set,Energy,Equipment,449
MAHASAMUND,BASNA,Raw Material Grading Equipment,Nature-Based Solutions / Bio-Economy,Equipment,6
MAHASAMUND,BASNA,Raw Material for Activity,Circular Economy,Inputs,223
MAHASAMUND,BASNA,"Reeling, Weaving &  Twisting Machinery in Tasar/Muga",Circular Economy,Equipment,6
MAHASAMUND,BASNA,Registration of Udyog Aadhaar,Nature-Based Solutions / Bio-Economy,Other Services,149
MAHASAMUND,BASNA,Rotavator,Nature-Based Solutions / Bio-Economy,Equipment,26
MAHASAMUND,BASNA,SHG / Bank Loan,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,154
MAHASAMUND,BASNA,Sand Filter for Bore Well / Open Well,Nature-Based Solutions / Bio-Economy,Infrastructure,3
MAHASAMUND,BASNA,"Saplings - Vegetables, Fruits",Nature-Based Solutions / Bio-Economy,Inputs,36
MAHASAMUND,BASNA,Saplings-Horticulture-Medicinal Plants,Nature-Based Solutions / Bio-Economy,Inputs,12
MAHASAMUND,BASNA,Seed Drill,Nature-Based Solutions / Bio-Economy,Equipment,6
MAHASAMUND,BASNA,Seed treatment,Nature-Based Solutions / Bio-Economy,Training,3
MAHASAMUND,BASNA,Seedling Tray,Nature-Based Solutions / Bio-Economy,Equipment,12
MAHASAMUND,BASNA,Seeds,Nature-Based Solutions / Bio-Economy,Inputs,60
MAHASAMUND,BASNA,Seeds / Saplings for Floriculture,Nature-Based Solutions / Bio-Economy,Inputs,3
MAHASAMUND,BASNA,Set-up for Retail Outlet / Herbal Collection,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,3
MAHASAMUND,BASNA,Shade Net,Nature-Based Solutions / Bio-Economy,Infrastructure,5
MAHASAMUND,BASNA,Sickle,Nature-Based Solutions / Bio-Economy,Equipment,48
MAHASAMUND,BASNA,Silkworm Rearing Equipment,Nature-Based Solutions / Bio-Economy,Equipment,3
MAHASAMUND,BASNA,Soak Pit,Nature-Based Solutions / Bio-Economy,Infrastructure,6
MAHASAMUND,BASNA,Solar Dryer,Energy,Equipment,6
MAHASAMUND,BASNA,Solar Pump,Energy,Equipment,63
MAHASAMUND,BASNA,Spice Mill,Nature-Based Solutions / Bio-Economy,Equipment,3
MAHASAMUND,BASNA,Sprayer,Nature-Based Solutions / Bio-Economy,Equipment,403
MAHASAMUND,BASNA,Sprinkler,Nature-Based Solutions / Bio-Economy,Equipment,38
MAHASAMUND,BASNA,Storage Bags,Circular Economy,Inputs,6
MAHASAMUND,BASNA,Storage Space,Circular Economy,Infrastructure,3
MAHASAMUND,BASNA,Support for Nursery Development,Nature-Based Solutions / Bio-Economy,Infrastructure,3
MAHASAMUND,BASNA,Technical Training,Circular Economy,Training,246
MAHASAMUND,BASNA,Technical Training- Floriculture,Nature-Based Solutions / Bio-Economy,Training,3
MAHASAMUND,BASNA,Technical Training- Handloom & Textile,Circular Economy,Training,3
MAHASAMUND,BASNA,Thresher,Nature-Based Solutions / Bio-Economy,Equipment,142
MAHASAMUND,BASNA,Thresher-Spices / Coffee /Rubber / Tea,Circular Economy,Equipment,8
MAHASAMUND,BASNA,Tractor,Nature-Based Solutions / Bio-Economy,Equipment,324
MAHASAMUND,BASNA,Tube Well,Nature-Based Solutions / Bio-Economy,Infrastructure,92
MAHASAMUND,BASNA,Vaccine,Nature-Based Solutions / Bio-Economy,Inputs,4
MAHASAMUND,BASNA,Vermicompost,Nature-Based Solutions / Bio-Economy,Infrastructure,144
MAHASAMUND,BASNA,Vermicompost,Nature-Based Solutions / Bio-Economy,Inputs,145
MAHASAMUND,BASNA,Wasteland / Fallow Land / Grassland Development,Nature-Based Solutions / Bio-Economy,Infrastructure,3
MAHASAMUND,BASNA,Water Harvesting System,Nature-Based Solutions / Bio-Economy,Infrastructure,19
MAHASAMUND,BASNA,Water Management (Rainfed Methods),Nature-Based Solutions / Bio-Economy,Training,3
MAHASAMUND,BASNA,Weaver Cards,Circular Economy,Inputs,3
MAHASAMUND,BASNA,Weeder,Nature-Based Solutions / Bio-Economy,Equipment,3
MAHASAMUND,BASNA,Weighing Scale,Nature-Based Solutions / Bio-Economy,Equipment,21
MAHASAMUND,BASNA,Wire - trellis,Nature-Based Solutions / Bio-Economy,Infrastructure,21
MAHASAMUND,BASNA,Work Shed,Circular Economy,Infrastructure,41
MAHASAMUND,MAHASAMUND,Aerator,Nature-Based Solutions / Bio-Economy,Equipment,3
MAHASAMUND,MAHASAMUND,Afforestation of Wastelands,Nature-Based Solutions / Bio-Economy,Infrastructure,85
MAHASAMUND,MAHASAMUND,Animal Insurance,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,6
MAHASAMUND,MAHASAMUND,Any Other-Specify,Circular Economy,Equipment,11
MAHASAMUND,MAHASAMUND,Any Other-Specify,Circular Economy,Infrastructure,28
MAHASAMUND,MAHASAMUND,Any Other-Specify,Circular Economy,Inputs,3
MAHASAMUND,MAHASAMUND,Any Other-Specify,Circular Economy,Training,6
MAHASAMUND,MAHASAMUND,Artisan Cards,Circular Economy,Inputs,9
MAHASAMUND,MAHASAMUND,Assistance for Basic Seed Production Units,Nature-Based Solutions / Bio-Economy,Infrastructure,70
MAHASAMUND,MAHASAMUND,Automatic Reeling Machine for Yarn Making,Circular Economy,Equipment,5
MAHASAMUND,MAHASAMUND,Azolla,Nature-Based Solutions / Bio-Economy,Inputs,3
MAHASAMUND,MAHASAMUND,Basket and Trolley,Nature-Based Solutions / Bio-Economy,Equipment,39
MAHASAMUND,MAHASAMUND,Beekeeper,Nature-Based Solutions / Bio-Economy,Training,3
MAHASAMUND,MAHASAMUND,Bio Fertilisers,Nature-Based Solutions / Bio-Economy,Inputs,3
MAHASAMUND,MAHASAMUND,Bore Well,Nature-Based Solutions / Bio-Economy,Infrastructure,18
MAHASAMUND,MAHASAMUND,Brood Lac,Nature-Based Solutions / Bio-Economy,Inputs,9
MAHASAMUND,MAHASAMUND,Cattle Shed / Shelter,Nature-Based Solutions / Bio-Economy,Infrastructure,48
MAHASAMUND,MAHASAMUND,Check Dam,Nature-Based Solutions / Bio-Economy,Infrastructure,11
MAHASAMUND,MAHASAMUND,Chick Guard,Nature-Based Solutions / Bio-Economy,Infrastructure,3
MAHASAMUND,MAHASAMUND,Clay,Circular Economy,Inputs,5
MAHASAMUND,MAHASAMUND,Cold Storage,Circular Economy,Infrastructure,6
MAHASAMUND,MAHASAMUND,Compost Pit,Nature-Based Solutions / Bio-Economy,Infrastructure,69
MAHASAMUND,MAHASAMUND,Construction of New Pond,Nature-Based Solutions / Bio-Economy,Infrastructure,8
MAHASAMUND,MAHASAMUND,Contour / Graded Bund,Nature-Based Solutions / Bio-Economy,Infrastructure,3
MAHASAMUND,MAHASAMUND,Crop Insurance,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,171
MAHASAMUND,MAHASAMUND,DDU-GKY Skill Training for Placement Within the State,Circular Economy,Training,3
MAHASAMUND,MAHASAMUND,Day Old Chicks,Nature-Based Solutions / Bio-Economy,Inputs,6
MAHASAMUND,MAHASAMUND,Development of Non-Chemical Pesticides,Nature-Based Solutions / Bio-Economy,Training,3
MAHASAMUND,MAHASAMUND,Drainage of Chaur or Waterlogged Land,Nature-Based Solutions / Bio-Economy,Infrastructure,194
MAHASAMUND,MAHASAMUND,Drip Irrigation,Nature-Based Solutions / Bio-Economy,Infrastructure,3
MAHASAMUND,MAHASAMUND,Dug Well,Nature-Based Solutions / Bio-Economy,Infrastructure,196
MAHASAMUND,MAHASAMUND,FYM,Nature-Based Solutions / Bio-Economy,Inputs,34
MAHASAMUND,MAHASAMUND,Farm pond on Individual Land,Nature-Based Solutions / Bio-Economy,Infrastructure,3
MAHASAMUND,MAHASAMUND,Feed Supplements,Nature-Based Solutions / Bio-Economy,Inputs,6
MAHASAMUND,MAHASAMUND,Fencing,Nature-Based Solutions / Bio-Economy,Infrastructure,18
MAHASAMUND,MAHASAMUND,Fencing Material,Nature-Based Solutions / Bio-Economy,Infrastructure,3
MAHASAMUND,MAHASAMUND,Fertilizers,Nature-Based Solutions / Bio-Economy,Inputs,507
MAHASAMUND,MAHASAMUND,Financial Assistance,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,5
MAHASAMUND,MAHASAMUND,Fishing Nets,Nature-Based Solutions / Bio-Economy,Equipment,6
MAHASAMUND,MAHASAMUND,Food Processing Unit Set-up for SHGs,Circular Economy,Infrastructure,6
MAHASAMUND,MAHASAMUND,General Awareness Training,Nature-Based Solutions / Bio-Economy,Training,15
MAHASAMUND,MAHASAMUND,General Training,Circular Economy,Training,19
MAHASAMUND,MAHASAMUND,Goat-Shed / Shelter,Nature-Based Solutions / Bio-Economy,Infrastructure,50
MAHASAMUND,MAHASAMUND,Godown,Circular Economy,Infrastructure,6
MAHASAMUND,MAHASAMUND,Green House,Nature-Based Solutions / Bio-Economy,Infrastructure,6
MAHASAMUND,MAHASAMUND,Green House (Including Shade Net),Nature-Based Solutions / Bio-Economy,Infrastructure,21
MAHASAMUND,MAHASAMUND,Gully Plugs,Nature-Based Solutions / Bio-Economy,Infrastructure,61
MAHASAMUND,MAHASAMUND,Horticulture-Medicinal Plants-Skill Training,Nature-Based Solutions / Bio-Economy,Training,110
MAHASAMUND,MAHASAMUND,Hut/Room for Mushroom Production,Nature-Based Solutions / Bio-Economy,Infrastructure,24
MAHASAMUND,MAHASAMUND,Improved Package of Practice for Crops,Nature-Based Solutions / Bio-Economy,Training,828
MAHASAMUND,MAHASAMUND,Infrastructure for Azolla Cultivation,Nature-Based Solutions / Bio-Economy,Infrastructure,6
MAHASAMUND,MAHASAMUND,Insect Trap,Nature-Based Solutions / Bio-Economy,Inputs,56
MAHASAMUND,MAHASAMUND,Insurance,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,29
MAHASAMUND,MAHASAMUND,Integrated Pack House,Circular Economy,Infrastructure,6
MAHASAMUND,MAHASAMUND,Kisan Credit Card,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,9
MAHASAMUND,MAHASAMUND,Kitchen Garden,Nature-Based Solutions / Bio-Economy,Training,20
MAHASAMUND,MAHASAMUND,Livestock,Nature-Based Solutions / Bio-Economy,Inputs,8
MAHASAMUND,MAHASAMUND,Livestock Rearing-Technical Training,Nature-Based Solutions / Bio-Economy,Training,46
MAHASAMUND,MAHASAMUND,Machinery & Equipments for Mushroom Production,Nature-Based Solutions / Bio-Economy,Equipment,24
MAHASAMUND,MAHASAMUND,Manure,Nature-Based Solutions / Bio-Economy,Inputs,26
MAHASAMUND,MAHASAMUND,Market Linkage,Nature-Based Solutions / Bio-Economy,Marketing Support,7
MAHASAMUND,MAHASAMUND,Market Shed,Circular Economy,Infrastructure,20
MAHASAMUND,MAHASAMUND,Medicinal Plant Cultivation,Nature-Based Solutions / Bio-Economy,Training,14
MAHASAMUND,MAHASAMUND,Medicines,Nature-Based Solutions / Bio-Economy,Inputs,4
MAHASAMUND,MAHASAMUND,Milk Containers,Nature-Based Solutions / Bio-Economy,Equipment,9
MAHASAMUND,MAHASAMUND,Mini Percolation Tank,Nature-Based Solutions / Bio-Economy,Infrastructure,3
MAHASAMUND,MAHASAMUND,Mint Distillation Unit,Circular Economy,Infrastructure,6
MAHASAMUND,MAHASAMUND,Mudra Loan,Circular Economy,Loan / Insurance / Subsidy,17
MAHASAMUND,MAHASAMUND,Multi-end Reeling Machines,Circular Economy,Equipment,3
MAHASAMUND,MAHASAMUND,Mushroom Spawn,Nature-Based Solutions / Bio-Economy,Inputs,9
MAHASAMUND,MAHASAMUND,Mushroom cultivation,Nature-Based Solutions / Bio-Economy,Training,32
MAHASAMUND,MAHASAMUND,NTFP Enterprises Support,Nature-Based Solutions / Bio-Economy,Infrastructure,9
MAHASAMUND,MAHASAMUND,Nadep Compost,Nature-Based Solutions / Bio-Economy,Infrastructure,3
MAHASAMUND,MAHASAMUND,Nursery Development,Nature-Based Solutions / Bio-Economy,Training,8
MAHASAMUND,MAHASAMUND,Nursey Net,Nature-Based Solutions / Bio-Economy,Infrastructure,3
MAHASAMUND,MAHASAMUND,Open Irrigation Wells,Nature-Based Solutions / Bio-Economy,Infrastructure,27
MAHASAMUND,MAHASAMUND,Organic Farming,Nature-Based Solutions / Bio-Economy,Training,24
MAHASAMUND,MAHASAMUND,Organic Manure,Nature-Based Solutions / Bio-Economy,Inputs,28
MAHASAMUND,MAHASAMUND,Paddy Transplanter,Nature-Based Solutions / Bio-Economy,Equipment,23
MAHASAMUND,MAHASAMUND,Pest Management,Nature-Based Solutions / Bio-Economy,Training,33
MAHASAMUND,MAHASAMUND,Pipe Line for Irrigation,Nature-Based Solutions / Bio-Economy,Infrastructure,3
MAHASAMUND,MAHASAMUND,Plantation,Nature-Based Solutions / Bio-Economy,Infrastructure,1548
MAHASAMUND,MAHASAMUND,Pond Renovation,Nature-Based Solutions / Bio-Economy,Infrastructure,5
MAHASAMUND,MAHASAMUND,Post Harvest Management,Nature-Based Solutions / Bio-Economy,Training,6
MAHASAMUND,MAHASAMUND,Poultry Shed / Shelter,Nature-Based Solutions / Bio-Economy,Infrastructure,18
MAHASAMUND,MAHASAMUND,Pounding Machine,Nature-Based Solutions / Bio-Economy,Equipment,3
MAHASAMUND,MAHASAMUND,Power Tiller,Nature-Based Solutions / Bio-Economy,Equipment,79
MAHASAMUND,MAHASAMUND,Promotion & Conservation Local Breeds,Nature-Based Solutions / Bio-Economy,Other Services,3
MAHASAMUND,MAHASAMUND,Promotion of Cooperative,Nature-Based Solutions / Bio-Economy,Other Services,7
MAHASAMUND,MAHASAMUND,Pump Set,Energy,Equipment,86
MAHASAMUND,MAHASAMUND,Raw Material Grading Equipment,Nature-Based Solutions / Bio-Economy,Equipment,6
MAHASAMUND,MAHASAMUND,Raw Material for Activity,Circular Economy,Inputs,27
MAHASAMUND,MAHASAMUND,Recharge Pit,Nature-Based Solutions / Bio-Economy,Infrastructure,97
MAHASAMUND,MAHASAMUND,Registration of Udyog Aadhaar,Nature-Based Solutions / Bio-Economy,Other Services,55
MAHASAMUND,MAHASAMUND,Rotavator,Nature-Based Solutions / Bio-Economy,Equipment,14
MAHASAMUND,MAHASAMUND,SHG / Bank Loan,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,19
MAHASAMUND,MAHASAMUND,Sand Filter for Bore Well / Open Well,Nature-Based Solutions / Bio-Economy,Infrastructure,16
MAHASAMUND,MAHASAMUND,"Saplings - Vegetables, Fruits",Nature-Based Solutions / Bio-Economy,Inputs,9
MAHASAMUND,MAHASAMUND,Saplings-Horticulture-Medicinal Plants,Nature-Based Solutions / Bio-Economy,Inputs,12
MAHASAMUND,MAHASAMUND,Seed treatment,Nature-Based Solutions / Bio-Economy,Training,24
MAHASAMUND,MAHASAMUND,Seedling Tray,Nature-Based Solutions / Bio-Economy,Equipment,3
MAHASAMUND,MAHASAMUND,Seeds,Nature-Based Solutions / Bio-Economy,Inputs,74
MAHASAMUND,MAHASAMUND,Seeds / Saplings for Floriculture,Nature-Based Solutions / Bio-Economy,Inputs,12
MAHASAMUND,MAHASAMUND,Sericulture - Assistance for Irrigation,Nature-Based Solutions / Bio-Economy,Infrastructure,3
MAHASAMUND,MAHASAMUND,Sericulture Plantation Material,Nature-Based Solutions / Bio-Economy,Inputs,3
MAHASAMUND,MAHASAMUND,Set-up for Retail Outlet / Herbal Collection,Nature-Based Solutions / Bio-Economy,Loan / Insurance / Subsidy,3
MAHASAMUND,MAHASAMUND,Sickle,Nature-Based Solutions / Bio-Economy,Equipment,62
MAHASAMUND,MAHASAMUND,Silkworm Rearing Shed Construction,Nature-Based Solutions / Bio-Economy,Infrastructure,3
